item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width,product_description,current_status,kewords,topic_group,topic_desc
99282538,BEKANT,Tables & desks,1294,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-legs-mesh-black-s99282538/,Yes,"        Storage unit on legs,          61x101 cm",Eva Lilja Löwenhielm,45,101,61,Item discontinued,Item discontinued,,,
9128947,PÅHL,Tables & desks,325,No old price,TRUE,https://www.ikea.com/sa/en/p/pahl-desk-white-blue-s09128947/,Yes,"        Desk,          128x58 cm",S Fager/J Jelinek,58,,128,Item discontinued,Item discontinued,,,
69282629,BEKANT,Tables & desks,1325,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-desk-black-stained-ash-veneer-black-s69282629/,Yes,"        Desk,          140x60 cm",K Malmvall/E Lilja Löwenhielm,60,,,Item discontinued,Item discontinued,,,
69297268,NORRÅKER / NORRARYD,Tables & desks,915,"SR 1,045",TRUE,https://www.ikea.com/sa/en/p/norraker-norraryd-table-and-2-chairs-birch-white-s69297268/,No,"        Table and 2 chairs,          74x74 cm",Nike Karlsson/J Karlsson/N Karlsson,,,74,Item discontinued,Item discontinued,,,
49007217,GAMLEBY,Tables & desks,2475,No old price,TRUE,https://www.ikea.com/sa/en/p/gamleby-table-and-4-chairs-light-antique-stain-grey-s49007217/,No,"        Table and 4 chairs,          67 cm",IKEA of Sweden/Nike Karlsson,,74,78,Item discontinued,Item discontinued,,,
49336077,LINNMON / FINNVARD,Tables & desks,495,No old price,TRUE,https://www.ikea.com/sa/en/p/linnmon-finnvard-table-green-birch-s49336077/,Yes,"        Table,          150x75 cm",IKEA of Sweden,,,75,Item discontinued,Item discontinued,,,
69214145,KLIMPEN,Tables & desks,2285,No old price,TRUE,https://www.ikea.com/sa/en/p/klimpen-table-light-grey-s69214145/,No,"        Table,          240x60 cm",Tina Christensen,,73,60,Item discontinued,Item discontinued,,,
9046433,GERTON,Tables & desks,715,No old price,TRUE,https://www.ikea.com/sa/en/p/gerton-table-beech-chrome-plated-s09046433/,No,"        Table,          155x75 cm",IKEA of Sweden,,,75,Item discontinued,Item discontinued,,,
9161569,INGATORP / HENRIKSDAL,Tables & desks,2625,No old price,TRUE,https://www.ikea.com/sa/en/p/ingatorp-henriksdal-table-and-4-chairs-white-blekinge-white-s09161569/,No,"        Table and 4 chairs,          110 cm",IKEA of Sweden/Carina Bengs,,74,,Item discontinued,Item discontinued,,,
9280930,IDÅSEN,Tables & desks,2845,No old price,TRUE,https://www.ikea.com/sa/en/p/idasen-desk-sit-stand-black-beige-s09280930/,No,"        Desk sit/stand,          120x70 cm",Jon Karlsson,,,70,Item discontinued,Item discontinued,,,
29046583,BEKANT,Tables & desks,6028,"SR 6,660",TRUE,https://www.ikea.com/sa/en/p/bekant-desk-combination-white-s29046583/,No,"        Desk combination,          280x120 cm",K Malmvall/E Lilja Löwenhielm,120,,,Item discontinued,Item discontinued,,,
49229925,ÅMLIDEN / KRILLE,Tables & desks,595,No old price,TRUE,https://www.ikea.com/sa/en/p/amliden-krille-table-grey-green-white-s49229925/,No,"        Table,          120x60 cm",Francis Cayouette/Jomi Evers,,74,60,Item discontinued,Item discontinued,,,
50267308,BEKANT,Tables & desks,875,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-table-top-white-50267308/,Yes,"        Table top,          140x140 cm",K Malmvall/E Lilja Löwenhielm,,,140,Item discontinued,Item discontinued,,,
59214240,LINNMON / OLOV,Tables & desks,415,No old price,TRUE,https://www.ikea.com/sa/en/p/linnmon-olov-table-geometric-beige-silver-colour-s59214240/,Yes,"        Table,          120x60 cm",Gustav Carlberg/IKEA of Sweden,,,60,Item discontinued,Item discontinued,,,
60355446,ALVARET,Tables & desks,95,No old price,TRUE,https://www.ikea.com/sa/en/p/alvaret-leg-grey-dark-grey-60355446/,No,"        Leg,          70 cm",Jomi Evers,,70,,Item discontinued,Item discontinued,,,
69221344,EKEDALEN / ODGER,Tables & desks,1975,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-odger-table-and-4-chairs-white-blue-s69221344/,No,"        Table and 4 chairs,          120/180 cm",Ehlén Johansson/J Löfgren/J Pettersson,,,,Item discontinued,Item discontinued,,,
69229217,EKEDALEN / BERNHARD,Tables & desks,5465,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-bernhard-table-and-6-chairs-brown-mjuk-white-s69229217/,No,"        Table and 6 chairs,          180/240 cm",Ehlén Johansson/Ola Wihlborg,,,,Item discontinued,Item discontinued,,,
79140696,SLÄHULT,Tables & desks,615,No old price,TRUE,https://www.ikea.com/sa/en/p/slaehult-table-white-backaryd-white-white-s79140696/,Yes,"        Table,          185x90 cm",IKEA of Sweden/David Wahl,,73,90,Item discontinued,Item discontinued,,,
80281416,RYDEBÄCK,Tables & desks,300,No old price,TRUE,https://www.ikea.com/sa/en/p/rydebaeck-table-top-white-80281416/,No,"        Table top,          150x78x3.7 cm",IKEA of Sweden,,,78,Item discontinued,Item discontinued,,,
89217510,LINNMON / ALEX,Tables & desks,430,SR 500,TRUE,https://www.ikea.com/sa/en/p/linnmon-alex-table-beige-white-s89217510/,No,"        Table,          150x75 cm",Johanna Asshoff/IKEA of Sweden,,74,75,Item discontinued,Item discontinued,,,
99216652,LINNMON / KRILLE,Tables & desks,475,No old price,TRUE,https://www.ikea.com/sa/en/p/linnmon-krille-table-white-white-stained-oak-effect-white-s99216652/,No,"        Table,          150x75 cm",IKEA of Sweden/Francis Cayouette,,74,75,Item discontinued,Item discontinued,,,
50444306,LERHAMN,Tables & desks,299,No old price,TRUE,https://www.ikea.com/sa/en/p/lerhamn-table-black-brown-50444306/,No,"        Table,          74x74 cm",Nike Karlsson,,75,74,Item discontinued,Item discontinued,,,
40426275,SKOGSTORP,Tables & desks,1795,No old price,TRUE,https://www.ikea.com/sa/en/p/skogstorp-dining-table-oak-white-40426275/,No,"        Dining table,          155x75 cm","404.262.75 Solid wood is a hardwearing natural material.Handmade by skilled craftspeople, which makes every product unique in design and size.For increased stability, re-tighten the screws about two weeks after assembly and when necessary.Seats 4-6.",75,78,155,Item discontinued,Item discontinued,,,
89215672,LINNMON / ADILS,Tables & desks,235,No old price,TRUE,https://www.ikea.com/sa/en/p/linnmon-adils-table-white-white-stained-oak-effect-white-s89215672/,Yes,"        Table,          150x75 cm",IKEA of Sweden,,74,75,Item discontinued,Item discontinued,,,
20433903,MARKERAD,Tables & desks,837,"SR 1,395",TRUE,https://www.ikea.com/sa/en/p/markerad-table-beech-birch-20433903/,No,"        Table,          170x75 cm",Virgil Abloh,,75,75,Item discontinued,Item discontinued,,,
40339004,NORRÅKER,Tables & desks,595,No old price,TRUE,https://www.ikea.com/sa/en/p/norraker-bar-table-black-40339004/,Yes,"        Bar table,          74x74 cm",J Karlsson/N Karlsson,,102,74,Item discontinued,Item discontinued,,,
40348923,TINGBY,Tables & desks,995,No old price,TRUE,https://www.ikea.com/sa/en/p/tingby-table-white-40348923/,No,"        Table,          180x90 cm",Mikael Warnhammar,,74,90,Item discontinued,Item discontinued,,,
59282583,BEKANT,Tables & desks,1295,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-desk-black-stained-ash-veneer-black-s59282583/,Yes,"        Desk,          120x80 cm",K Malmvall/E Lilja Löwenhielm,80,,,Item discontinued,Item discontinued,,,
89281030,IDÅSEN,Tables & desks,1590,No old price,TRUE,https://www.ikea.com/sa/en/p/idasen-desk-brown-beige-s89281030/,No,"        Desk,          160x80 cm",Jon Karlsson,,,80,Item discontinued,Item discontinued,,,
9229946,ÅMLIDEN / OLOV,Tables & desks,495,No old price,TRUE,https://www.ikea.com/sa/en/p/amliden-olov-table-grey-green-white-s09229946/,Yes,"        Table,          120x60 cm",Jomi Evers/IKEA of Sweden,,,60,Item discontinued,Item discontinued,,,
69221297,EKEDALEN / ODGER,Tables & desks,1975,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-odger-table-and-4-chairs-dark-brown-blue-s69221297/,No,"        Table and 4 chairs,          120/180 cm",Ehlén Johansson/J Löfgren/J Pettersson,,,,Item discontinued,Item discontinued,,,
69260081,YPPERLIG,Tables & desks,665,No old price,TRUE,https://www.ikea.com/sa/en/p/ypperlig-childrens-table-with-2-benches-s69260081/,No,        Children's table with 2 benches,HAY,,56,62,Item discontinued,Item discontinued,,,
69282399,BEKANT,Tables & desks,844,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-storage-unit-on-legs-mesh-black-s69282399/,Yes,"        Storage unit on legs,          41x61 cm",Eva Lilja Löwenhielm,45,61,41,Item discontinued,Item discontinued,,,
69297249,NORRÅKER / RÖNNINGE,Tables & desks,1085,No old price,TRUE,https://www.ikea.com/sa/en/p/norraker-roenninge-table-and-2-chairs-birch-birch-s69297249/,No,"        Table and 2 chairs,          74x74 cm",Maja Ganszyniec/J Karlsson/N Karlsson,,,74,Item discontinued,Item discontinued,,,
69331012,LINNMON / LERBERG,Tables & desks,265,No old price,TRUE,https://www.ikea.com/sa/en/p/linnmon-lerberg-table-light-grey-white-blue-s69331012/,Yes,"        Table,          150x75 cm",IKEA of Sweden,,74,75,Item discontinued,Item discontinued,,,
79006297,BEKANT,Tables & desks,4240,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-conference-table-white-s79006297/,Yes,"        Conference table,          280x140 cm",K Malmvall/E Lilja Löwenhielm,,73,140,Item discontinued,Item discontinued,,,
89284689,BEKANT,Tables & desks,1850,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-conference-table-white-stained-oak-veneer-black-s89284689/,Yes,"        Conference table,          140x140 cm",K Malmvall/E Lilja Löwenhielm,,73,140,Item discontinued,Item discontinued,,,
252875,BEKANT,Tables & desks,925,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-frame-for-table-top-black-00252875/,Yes,"        Frame for table top,          140x140 cm",K Malmvall/E Lilja Löwenhielm,,73,140,Item discontinued,Item discontinued,,,
9252197,INGATORP / INGATORP,Tables & desks,3225,No old price,TRUE,https://www.ikea.com/sa/en/p/ingatorp-ingatorp-table-and-4-chairs-black-s09252197/,No,"        Table and 4 chairs,          100/155 cm",Ebba Strandmark/Carina Bengs,,74,87,Item discontinued,Item discontinued,,,
9285701,INGATORP / INGOLF,Tables & desks,3015,No old price,TRUE,https://www.ikea.com/sa/en/p/ingatorp-ingolf-table-and-6-chairs-black-sporda-dark-grey-s09285701/,No,"        Table and 6 chairs,          155/215x87 cm",Carina Bengs/IKEA of Sweden/E Strandmark,,,87,Item discontinued,Item discontinued,,,
19240750,INGATORP / INGATORP,Tables & desks,2725,No old price,TRUE,https://www.ikea.com/sa/en/p/ingatorp-ingatorp-table-and-4-chairs-white-s19240750/,No,"        Table and 4 chairs,          155 cm",Ebba Strandmark/Carina Bengs,,74,87,Item discontinued,Item discontinued,,,
19246097,MÖRBYLÅNGA / LEIFARNE,Tables & desks,3075,No old price,TRUE,https://www.ikea.com/sa/en/p/moerbylanga-leifarne-table-and-4-chairs-brown-white-s19246097/,No,"        Table and 4 chairs,          140x85 cm",Mia Lagerman/S Lanneskog/J Marnell,,,,Item discontinued,Item discontinued,,,
29229931,GERTON / TORSKLINT,Tables & desks,795,No old price,TRUE,https://www.ikea.com/sa/en/p/gerton-torsklint-table-beech-light-grey-s29229931/,No,"        Table,          155x75 cm",IKEA of Sweden/Jomi Evers,,73,75,Item discontinued,Item discontinued,,,
29280689,EKEDALEN / BERNHARD,Tables & desks,5465,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-bernhard-table-and-6-chairs-white-mjuk-golden-brown-s29280689/,No,"        Table and 6 chairs,          180/240 cm",Ehlén Johansson/Ola Wihlborg,,,,Item discontinued,Item discontinued,,,
366749,BEKANT,Tables & desks,495,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-table-top-half-round-white-stained-oak-veneer-00366749/,Yes,"        Table top,          140x70 cm",K Malmvall/E Lilja Löwenhielm,,,70,Item discontinued,Item discontinued,,,
30255250,BEKANT,Tables & desks,2100,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-underframe-sit-stand-f-table-tp-el-black-30255250/,Yes,"        Underframe sit/stand f table tp, el,          120x80 cm",K Malmvall/E Lilja Löwenhielm,,,80,Item discontinued,Item discontinued,,,
39214321,LINNMON / GODVIN,Tables & desks,410,No old price,TRUE,https://www.ikea.com/sa/en/p/linnmon-godvin-table-white-white-stain-white-s39214321/,No,"        Table,          120x60 cm",Johanna Asshoff/IKEA of Sweden,,74,60,Item discontinued,Item discontinued,,,
39280679,INGATORP / INGOLF,Tables & desks,2615,No old price,TRUE,https://www.ikea.com/sa/en/p/ingatorp-ingolf-table-and-6-chairs-black-nolhaga-grey-beige-s39280679/,No,"        Table and 6 chairs,          155/215 cm",Ebba Strandmark/Carina Bengs,,74,87,Item discontinued,Item discontinued,,,
49221298,EKEDALEN / LEIFARNE,Tables & desks,1575,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-leifarne-table-and-4-chairs-dark-brown-white-s49221298/,No,"        Table and 4 chairs,          120/180 cm",Mia Lagerman/Ehlén Johansson,,,,Item discontinued,Item discontinued,,,
49297293,TINGBY / NILSOVE,Tables & desks,2575,No old price,TRUE,https://www.ikea.com/sa/en/p/tingby-nilsove-table-and-4-chairs-white-rattan-white-s49297293/,No,"        Table and 4 chairs,          180x90 cm",Mikael Warnhammar/A Fredriksson/J Hultqvist/W Chong,,,90,Item discontinued,Item discontinued,,,
50268812,BEKANT,Tables & desks,237,SR 395,TRUE,https://www.ikea.com/sa/en/p/bekant-screen-for-desk-grey-50268812/,Yes,"        Screen for desk,          55 cm",K Malmvall/E Lilja Löwenhielm,,55,83,Item discontinued,Item discontinued,,,
59222264,LINNMON / ALVARET,Tables & desks,555,No old price,TRUE,https://www.ikea.com/sa/en/p/linnmon-alvaret-table-white-grey-s59222264/,No,"        Table,          150x75 cm",Jomi Evers/IKEA of Sweden,,74,75,Item discontinued,Item discontinued,,,
59288212,BEKANT,Tables & desks,6608,"SR 8,180",TRUE,https://www.ikea.com/sa/en/p/bekant-desk-with-screen-linoleum-blue-white-s59288212/,Yes,"        Desk with screen,          320x160 120 cm",K Malmvall/E Lilja Löwenhielm,,,160,Item discontinued,Item discontinued,,,
79161575,ÖVRARYD / JANINGE,Tables & desks,1535,"SR 1,645",TRUE,https://www.ikea.com/sa/en/p/oevraryd-janinge-table-and-4-chairs-white-bamboo-white-s79161575/,No,"        Table and 4 chairs,          150 cm",David Wahl/John/Jonas/Petrus/Paul/Caroline,,,78,Item discontinued,Item discontinued,,,
79214319,LINNMON / GODVIN,Tables & desks,440,No old price,TRUE,https://www.ikea.com/sa/en/p/linnmon-godvin-table-geometric-beige-white-s79214319/,No,"        Table,          120x60 cm",Johanna Asshoff/IKEA of Sweden/Gustav Carlberg,,74,60,Item discontinued,Item discontinued,,,
79288273,BEKANT,Tables & desks,3664,"SR 4,140",TRUE,https://www.ikea.com/sa/en/p/bekant-reception-desk-sit-stand-linoleum-blue-white-s79288273/,Yes,"        Reception desk sit/stand,          160x80 120 cm",K Malmvall/E Lilja Löwenhielm,,,80,Item discontinued,Item discontinued,,,
89214309,LINNMON / ALEX,Tables & desks,420,No old price,TRUE,https://www.ikea.com/sa/en/p/linnmon-alex-table-geometric-beige-white-s89214309/,No,"        Table,          120x60 cm",Johanna Asshoff/Gustav Carlberg,,74,60,Item discontinued,Item discontinued,,,
89252202,INGATORP / INGATORP,Tables & desks,3225,No old price,TRUE,https://www.ikea.com/sa/en/p/ingatorp-ingatorp-table-and-4-chairs-white-s89252202/,No,"        Table and 4 chairs,          110/155 cm",Ebba Strandmark/Carina Bengs,,74,,Item discontinued,Item discontinued,,,
60253184,BEKANT,Tables & desks,545,No old price,TRUE,https://www.ikea.com/sa/en/p/bekant-table-top-white-60253184/,Yes,"        Table top,          120x80 cm",K Malmvall/E Lilja Löwenhielm,,,80,Item discontinued,Item discontinued,,,
89297229,NORRÅKER / RÖNNINGE,Tables & desks,1976,"SR 2,125",TRUE,https://www.ikea.com/sa/en/p/norraker-roenninge-table-and-4-chairs-birch-birch-s89297229/,No,"        Table and 4 chairs,          125x74 cm",J Karlsson/N Karlsson/Maja Ganszyniec,,,74,Item discontinued,Item discontinued,,,
89305173,NORDVIKEN / NORRARYD,Tables & desks,2535,"SR 2,795",TRUE,https://www.ikea.com/sa/en/p/nordviken-norraryd-table-and-4-chairs-white-black-s89305173/,No,"        Table and 4 chairs,          152/223x95 cm",Nike Karlsson/Francis Cayouette,,,95,Item discontinued,Item discontinued,,,
30424007,SUNDVIK,Tables & desks,995,No old price,TRUE,https://www.ikea.com/sa/en/p/sundvik-changing-table-chest-of-drawers-white-30424007/,No,        Changing table/chest of drawers,Jon Karlsson,46,,79,Item discontinued,Item discontinued,,,
60444301,LERHAMN,Tables & desks,399,No old price,TRUE,https://www.ikea.com/sa/en/p/lerhamn-table-black-brown-60444301/,No,"        Table,          118x74 cm",Nike Karlsson,,75,74,Item discontinued,Item discontinued,,,
60447776,LANEBERG,Tables & desks,695,No old price,TRUE,https://www.ikea.com/sa/en/p/laneberg-extendable-table-brown-60447776/,No,"        Extendable table,          130/190x80 cm",K Hagberg/M Hagberg,,75,80,Item discontinued,Item discontinued,,,
39180830,STUVA / FÖLJA,Tables & desks,825,No old price,TRUE,https://www.ikea.com/sa/en/p/stuva-foelja-changing-table-with-4-drawers-white-s39180830/,No,"        Changing table with 4 drawers,          90x79x102 cm",IKEA of Sweden/Ebba Strandmark,79,102,90,Item discontinued,Item discontinued,,,
19285866,NORDEN / RÅSKOG,Tables & desks,1067,"SR 1,109",TRUE,https://www.ikea.com/sa/en/p/norden-raskog-table-and-2-stools-birch-black-s19285866/,No,"        Table and 2 stools,          89/152 cm",Nike Karlsson,,,,Item discontinued,Item discontinued,,,
29221765,SVALNÄS,Tables & desks,660,No old price,TRUE,https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-s29221765/,No,"        Wall-mounted storage combination,          86x35x176 cm",Jon Karlsson,35,176,86,Item discontinued,Item discontinued,,,
49214231,LINNMON / KRILLE,Tables & desks,385,No old price,TRUE,https://www.ikea.com/sa/en/p/linnmon-krille-table-white-white-stained-oak-effect-white-s49214231/,No,"        Table,          120x60 cm",Francis Cayouette/IKEA of Sweden,,74,60,Item discontinued,Item discontinued,,,
59040344,VÄSTANBY,Tables & desks,1315,"SR 1,495",TRUE,https://www.ikea.com/sa/en/p/vaestanby-table-dark-brown-vaestana-dark-brown-s59040344/,No,"        Table,          170x78 cm",Chris Martin/IKEA of Sweden,,75,78,Item discontinued,Item discontinued,,,
99296899,MELLTORP / TEODORES,Tables & desks,249,SR 349,TRUE,https://www.ikea.com/sa/en/p/melltorp-teodores-table-and-2-chairs-white-bright-orange-s99296899/,No,"        Table and 2 chairs,          75x75 cm",David Wahl/Lisa Norinder,,,75,Item discontinued,Item discontinued,,,
